,Grant.Application.ID,Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,Start.date,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1,Person.ID.2,Role.2,Year.of.Birth.2,Country.of.Birth.2,Home.Language.2,Dept.No..2,Faculty.No..2,With.PHD.2,No..of.Years.in.Uni.at.Time.of.Grant.2,Number.of.Successful.Grant.2,Number.of.Unsuccessful.Grant.2,A..2,A.2,B.2,C.2,Person.ID.3,Role.3,Year.of.Birth.3,Country.of.Birth.3,Home.Language.3,Dept.No..3,Faculty.No..3,With.PHD.3,No..of.Years.in.Uni.at.Time.of.Grant.3,Number.of.Successful.Grant.3,Number.of.Unsuccessful.Grant.3,A..3,A.3,B.3,C.3,Person.ID.4,Role.4,Year.of.Birth.4,Country.of.Birth.4,Home.Language.4,Dept.No..4,Faculty.No..4,With.PHD.4,No..of.Years.in.Uni.at.Time.of.Grant.4,Number.of.Successful.Grant.4,Number.of.Unsuccessful.Grant.4,A..4,A.4,B.4,C.4,Person.ID.5,Role.5,Year.of.Birth.5,Country.of.Birth.5,Home.Language.5,Dept.No..5,Faculty.No..5,With.PHD.5,No..of.Years.in.Uni.at.Time.of.Grant.5,Number.of.Successful.Grant.5,Number.of.Unsuccessful.Grant.5,A..5,A.5,B.5,C.5,Person.ID.6,Role.6,Year.of.Birth.6,Country.of.Birth.6,Home.Language.6,Dept.No..6,Faculty.No..6,With.PHD.6,No..of.Years.in.Uni.at.Time.of.Grant.6,Number.of.Successful.Grant.6,Number.of.Unsuccessful.Grant.6,A..6,A.6,B.6,C.6,Person.ID.7,Role.7,Year.of.Birth.7,Country.of.Birth.7,Home.Language.7,Dept.No..7,Faculty.No..7,With.PHD.7,No..of.Years.in.Uni.at.Time.of.Grant.7,Number.of.Successful.Grant.7,Number.of.Unsuccessful.Grant.7,A..7,A.7,B.7,C.7,Person.ID.8,Role.8,Year.of.Birth.8,Country.of.Birth.8,Home.Language.8,Dept.No..8,Faculty.No..8,With.PHD.8,No..of.Years.in.Uni.at.Time.of.Grant.8,Number.of.Successful.Grant.8,Number.of.Unsuccessful.Grant.8,A..8,A.8,B.8,C.8,Person.ID.9,Role.9,Year.of.Birth.9,Country.of.Birth.9,Home.Language.9,Dept.No..9,Faculty.No..9,With.PHD.9,No..of.Years.in.Uni.at.Time.of.Grant.9,Number.of.Successful.Grant.9,Number.of.Unsuccessful.Grant.9,A..9,A.9,B.9,C.9,Person.ID.10,Role.10,Year.of.Birth.10,Country.of.Birth.10,Home.Language.10,Dept.No..10,Faculty.No..10,With.PHD.10,No..of.Years.in.Uni.at.Time.of.Grant.10,Number.of.Successful.Grant.10,Number.of.Unsuccessful.Grant.10,A..10,A.10,B.10,C.10,Person.ID.11,Role.11,Year.of.Birth.11,Country.of.Birth.11,Home.Language.11,Dept.No..11,Faculty.No..11,With.PHD.11,No..of.Years.in.Uni.at.Time.of.Grant.11,Number.of.Successful.Grant.11,Number.of.Unsuccessful.Grant.11,A..11,A.11,B.11,C.11,Person.ID.12,Role.12,Year.of.Birth.12,Country.of.Birth.12,Home.Language.12,Dept.No..12,Faculty.No..12,With.PHD.12,No..of.Years.in.Uni.at.Time.of.Grant.12,Number.of.Successful.Grant.12,Number.of.Unsuccessful.Grant.12,A..12,A.12,B.12,C.12,Person.ID.13,Role.13,Year.of.Birth.13,Country.of.Birth.13,Home.Language.13,Dept.No..13,Faculty.No..13,With.PHD.13,No..of.Years.in.Uni.at.Time.of.Grant.13,Number.of.Successful.Grant.13,Number.of.Unsuccessful.Grant.13,A..13,A.13,B.13,C.13,Person.ID.14,Role.14,Year.of.Birth.14,Country.of.Birth.14,Home.Language.14,Dept.No..14,Faculty.No..14,With.PHD.14,No..of.Years.in.Uni.at.Time.of.Grant.14,Number.of.Successful.Grant.14,Number.of.Unsuccessful.Grant.14,A..14,A.14,B.14,C.14,Person.ID.15,Role.15,Year.of.Birth.15,Country.of.Birth.15,Home.Language.15,Dept.No..15,Faculty.No..15,With.PHD.15,No..of.Years.in.Uni.at.Time.of.Grant.15,Number.of.Successful.Grant.15,Number.of.Unsuccessful.Grant.15,A..15,A.15,B.15,C.15,Year
4084,4085,1,,,,28/11/06,,,,,,,,,,,,,,,,,,,,,79857,CHIEF_INVESTIGATOR,1950.0,Australia,,3048,31,Yes ,more than 15,1.0,0.0,11.0,3.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4085,4086,1,,,,28/11/06,320202,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730102,100.0,0,0.0,0,0.0,0,0.0,0,0.0,93007,CHIEF_INVESTIGATOR,1970.0,Australia,,2628,25,,Less than 0,3.0,2.0,6.0,6.0,0.0,0.0,,STUDRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4086,4087,0,24D,30B,B ,29/11/06,280105,80.0,291005,20.0,0,0.0,0,0.0,0,0.0,700199,100.0,0,0.0,0,0.0,0,0.0,0,0.0,115417,CHIEF_INVESTIGATOR,1965.0,Western Europe,Other,2253,19,Yes ,>=0 to 5,0.0,5.0,0.0,5.0,4.0,0.0,80057,CHIEF_INVESTIGATOR,1950.0,Australia,English,3073,31,Yes ,more than 15,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4087,4088,1,,,B ,29/11/06,280210,100.0,0,0.0,0,0.0,0,0.0,0,0.0,610101,80.0,610104,20.0,0,0.0,0,0.0,0,0.0,139852,CHIEF_INVESTIGATOR,1965.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,39562,CHIEF_INVESTIGATOR,1945.0,Great Britain,,2153,19,Yes ,>=0 to 5,1.0,0.0,0.0,0.0,0.0,0.0,112337,DELEGATED_RESEARCHER,1945.0,Australia,,2153,19,,>=0 to 5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4088,4089,1,,,B ,29/11/06,360299,40.0,321214,40.0,321212,20.0,0,0.0,0,0.0,730299,50.0,730307,50.0,0,0.0,0,0.0,0,0.0,636972,CHIEF_INVESTIGATOR,1960.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,807667,CHIEF_INVESTIGATOR,1965.0,,,2523,25,,>=0 to 5,0.0,0.0,0.0,0.0,0.0,0.0,421337,CHIEF_INVESTIGATOR,1955.0,Australia,,2523,25,Yes ,,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4089,4090,0,97A,30B,A ,29/11/06,321024,20.0,321013,30.0,280213,30.0,291502,20.0,0,0.0,730303,20.0,730104,30.0,671402,20.0,700199,30.0,0,0.0,80057,CHIEF_INVESTIGATOR,1950.0,Australia,English,3073,31,Yes ,more than 15,0.0,2.0,0.0,0.0,1.0,2.0,67037,CHIEF_INVESTIGATOR,1950.0,Eastern Europe,,2563,25,Yes ,>10 to 15,3.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4090,4091,1,,,,30/11/06,330109,100.0,0,0.0,0,0.0,0,0.0,0,0.0,740102,100.0,0,0.0,0,0.0,0,0.0,0,0.0,10987,CHIEF_INVESTIGATOR,1950.0,Australia,,2298,46,Yes ,Less than 0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4091,4092,1,,,B ,30/11/06,280210,100.0,0,0.0,0,0.0,0,0.0,0,0.0,610101,80.0,610104,20.0,0,0.0,0,0.0,0,0.0,139852,CHIEF_INVESTIGATOR,1965.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,39562,CHIEF_INVESTIGATOR,1945.0,Great Britain,,2153,19,Yes ,>=0 to 5,1.0,0.0,0.0,0.0,0.0,0.0,112337,DELEGATED_RESEARCHER,1945.0,Australia,,2153,19,,>=0 to 5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4092,4093,1,27C,20C,A ,30/11/06,310101,40.0,410402,30.0,310201,30.0,0,0.0,0,0.0,680201,40.0,680401,30.0,680399,30.0,0,0.0,0,0.0,5927,CHIEF_INVESTIGATOR,1965.0,Australia,,3508,4,Yes ,>5 to 10,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4093,4094,0,173A,30B,A ,30/11/06,321199,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730199,100.0,0,0.0,0,0.0,0,0.0,0,0.0,47057,CHIEF_INVESTIGATOR,1955.0,Australia,,2568,25,Yes ,>=0 to 5,2.0,3.0,2.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4094,4095,1,,,,1/12/06,,,,,,,,,,,,,,,,,,,,,610882,CHIEF_INVESTIGATOR,1975.0,,,2973,25,,Less than 0,0.0,0.0,1.0,2.0,3.0,1.0,488852,CHIEF_INVESTIGATOR,1980.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,36252,CHIEF_INVESTIGATOR,1960.0,Australia,,2973,25,Yes ,>=0 to 5,1.0,14.0,2.0,23.0,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4095,4096,1,,,A ,1/12/06,321207,40.0,321213,60.0,0,0.0,0,0.0,0,0.0,730206,100.0,0,0.0,0,0.0,0,0.0,0,0.0,39832,CHIEF_INVESTIGATOR,1975.0,Australia,,2523,25,,>=0 to 5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4096,4097,1,,,,1/12/06,270202,75.0,270201,25.0,0,0.0,0,0.0,0,0.0,670602,75.0,630102,25.0,0,0.0,0,0.0,0,0.0,80372,CHIEF_INVESTIGATOR,1955.0,Australia,,3258,31,Yes ,more than 15,0.0,1.0,6.0,3.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4097,4098,1,,,,1/12/06,321105,50.0,339999,50.0,0,0.0,0,0.0,0,0.0,740301,100.0,0,0.0,0,0.0,0,0.0,0,0.0,17622,CHIEF_INVESTIGATOR,1955.0,Australia,,2568,25,,,0.0,2.0,5.0,21.0,12.0,12.0,81822,CHIEF_INVESTIGATOR,1945.0,Australia,,2298,46,,Less than 0,0.0,0.0,0.0,0.0,0.0,0.0,351122,CHIEF_INVESTIGATOR,1950.0,Australia,,2298,46,,>=0 to 5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4098,4099,1,2B,10A,C ,1/12/06,310199,100.0,0,0.0,0,0.0,0,0.0,0,0.0,680299,100.0,0,0.0,0,0.0,0,0.0,0,0.0,870077,CHIEF_INVESTIGATOR,1980.0,Australia,,3508,4,Yes ,Less than 0,0.0,0.0,2.0,1.0,1.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4099,4100,1,,,,1/12/06,240204,50.0,240402,30.0,240401,20.0,0,0.0,0,0.0,780102,70.0,671401,30.0,0,0.0,0,0.0,0,0.0,72267,CHIEF_INVESTIGATOR,1960.0,Australia,,1998,19,Yes ,>10 to 15,6.0,0.0,13.0,13.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4100,4101,1,,,H ,1/12/06,321021,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730211,100.0,0,0.0,0,0.0,0,0.0,0,0.0,610882,CHIEF_INVESTIGATOR,1975.0,,,2973,25,,Less than 0,0.0,0.0,1.0,2.0,3.0,1.0,488852,CHIEF_INVESTIGATOR,1980.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,36252,CHIEF_INVESTIGATOR,1960.0,Australia,,2973,25,Yes ,>=0 to 5,1.0,14.0,2.0,23.0,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4101,4102,1,,,A ,4/12/06,230117,100.0,0,0.0,0,0.0,0,0.0,0,0.0,780101,100.0,0,0.0,0,0.0,0,0.0,0,0.0,1617,CHIEF_INVESTIGATOR,1965.0,Australia,,3098,31,,Less than 0,0.0,0.0,0.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4102,4103,0,250B,30D,A ,4/12/06,420304,20.0,410302,30.0,370403,20.0,400104,30.0,0,0.0,729901,50.0,780107,30.0,751004,20.0,0,0.0,0,0.0,68252,CHIEF_INVESTIGATOR,1960.0,Australia,English,528,7,Yes ,>10 to 15,0.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4103,4104,1,,,B ,4/12/06,320502,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730106,100.0,0,0.0,0,0.0,0,0.0,0,0.0,78962,CHIEF_INVESTIGATOR,1955.0,Australia,,2668,25,,Less than 0,2.0,4.0,3.0,2.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4104,4105,0,176D,30D,,4/12/06,370502,50.0,370102,50.0,0,0.0,0,0.0,0,0.0,750102,30.0,750103,30.0,750311,40.0,0,0.0,0,0.0,76307,CHIEF_INVESTIGATOR,1950.0,Australia,English,2498,25,Yes ,>5 to 10,0.0,2.0,1.0,2.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4105,4106,0,59C,10A,,4/12/06,309902,100.0,0,0.0,0,0.0,0,0.0,0,0.0,740301,100.0,0,0.0,0,0.0,0,0.0,0,0.0,56097,CHIEF_INVESTIGATOR,1965.0,Australia,,1258,34,,,0.0,0.0,0.0,0.0,0.0,0.0,9497,CHIEF_INVESTIGATOR,1955.0,Australia,,1038,1,,,0.0,0.0,0.0,2.0,0.0,3.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4106,4107,1,,,,5/12/06,,,,,,,,,,,,,,,,,,,,,79192,CHIEF_INVESTIGATOR,1950.0,Australia,,2523,25,Yes ,more than 15,4.0,7.0,42.0,55.0,18.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4107,4108,1,2B,10A,B ,5/12/06,291804,50.0,250103,30.0,250502,20.0,0,0.0,0,0.0,780102,40.0,780103,40.0,680399,20.0,0,0.0,0,0.0,82892,CHIEF_INVESTIGATOR,1970.0,Western Europe,,2053,19,Yes ,>=0 to 5,2.0,0.0,92.0,7.0,5.0,2.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4108,4109,1,,,A ,5/12/06,300604,100.0,0,0.0,0,0.0,0,0.0,0,0.0,770702,100.0,0,0.0,0,0.0,0,0.0,0,0.0,491307,CHIEF_INVESTIGATOR,1955.0,Australia,,1098,1,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4109,4110,1,,,A ,6/12/06,339999,100.0,0,0.0,0,0.0,0,0.0,0,0.0,740301,100.0,0,0.0,0,0.0,0,0.0,0,0.0,41012,CHIEF_INVESTIGATOR,1955.0,Australia,,2298,46,Yes ,Less than 0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4110,4111,1,,,A ,6/12/06,240204,50.0,249903,30.0,240401,20.0,0,0.0,0,0.0,780102,70.0,671401,30.0,0,0.0,0,0.0,0,0.0,135457,CHIEF_INVESTIGATOR,1975.0,Western Europe,,3198,31,,Less than 0,0.0,0.0,2.0,0.0,14.0,2.0,72267,CHIEF_INVESTIGATOR,1960.0,Australia,,1998,19,Yes ,>10 to 15,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4111,4112,1,75C,10B,A ,6/12/06,320801,50.0,320899,50.0,0,0.0,0,0.0,0,0.0,730112,50.0,730114,50.0,0,0.0,0,0.0,0,0.0,71402,CHIEF_INVESTIGATOR,1960.0,Australia,,2553,25,Yes ,>=0 to 5,0.0,1.0,1.0,6.0,6.0,1.0,330592,CHIEF_INVESTIGATOR,1965.0,Australia,,2553,25,Yes ,>=0 to 5,3.0,1.0,0.0,0.0,0.0,0.0,68692,CHIEF_INVESTIGATOR,1950.0,Great Britain,,2553,25,Yes ,more than 15,1.0,2.0,3.0,4.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
4112,4113,0,4D,10A,J ,6/12/06,321010,50.0,321015,35.0,321030,15.0,0,0.0,0,0.0,730101,50.0,730108,35.0,730116,15.0,0,0.0,0,0.0,64347,CHIEF_INVESTIGATOR,1945.0,Australia,,2893,25,,more than 15,1.0,3.0,5.0,18.0,25.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
